facility_id,subcounty_id,county_id,facility_name,facility_type,bed_capacity
4956,146,22,Health_QWPDLD,County Hospital,9
4957,25,4,Health_MHBBCC,County Hospital,9
4958,138,20,Health_UJHAFZ,Dispensary,11
4959,211,31,Health_JZROIE,Sub-county Hospital,11
4960,140,21,Health_UTTHWC,Dispensary,12
4961,56,10,Health_POEHZM,Clinic,9
4962,141,22,Health_KGQWTS,Clinic,13
4963,211,31,Health_VEFNQR,County Hospital,18
4964,233,35,Health_ZUBXOF,Dispensary,9
4965,109,17,Health_HHNGIZ,Clinic,9
4966,62,11,Health_OAOSZP,Sub-county Hospital,8
4967,153,23,Health_PFTWOR,Clinic,16
4968,31,6,Health_IKYLVS,Sub-county Hospital,10
4969,192,30,Health_LCWTPN,Health Centre,11
4970,73,12,Health_KCWLPX,County Hospital,5
4971,14,3,Health_EKOSOH,Sub-county Hospital,11
4972,131,19,Health_PJDYJF,Health Centre,9
4973,168,26,Health_HPIXWG,County Hospital,16
4974,94,14,Health_RSYXPJ,Health Centre,7
4975,43,8,Health_WAFIZQ,Sub-county Hospital,6
4976,14,3,Health_WBTGMD,Dispensary,6
4977,22,4,Health_UENDMB,Health Centre,11
4978,150,23,Health_IVOCHB,Clinic,12
4979,28,5,Health_CJEVGR,Sub-county Hospital,10
4980,139,21,Health_FLXBOD,Dispensary,10
4981,144,22,Health_DYETSA,Dispensary,14
4982,77,13,Health_WHHOZI,County Hospital,8
4983,208,31,Health_CFSYAU,Health Centre,8
4984,169,26,Health_DVQRUO,Clinic,13
4985,20,3,Health_VJNAPQ,Sub-county Hospital,7
4986,88,14,Health_OGXIKM,Dispensary,9
4987,36,7,Health_TDAHKG,Sub-county Hospital,8
4988,233,35,Health_XQZHUS,Sub-county Hospital,10
4989,179,27,Health_PXMKHT,Sub-county Hospital,13
4990,50,9,Health_JBGUGC,County Hospital,14
4991,287,47,Health_JRHPGM,County Hospital,12
4992,162,25,Health_ACLBXS,Health Centre,10
4993,279,45,Health_QTQBWY,Sub-county Hospital,10
4994,252,39,Health_LSIUEU,Clinic,8
4995,56,10,Health_MWBUVT,Dispensary,5
4996,179,27,Health_YUJTGJ,County Hospital,9
4997,224,33,Health_IIVWFZ,Health Centre,9
4998,287,47,Health_LXVBCA,Sub-county Hospital,13
4999,226,33,Health_NJGTZU,Dispensary,9
5000,92,14,Health_GFSFVJ,Dispensary,11
5001,222,32,Health_OUJAER,Sub-county Hospital,3
5002,45,8,Health_AFBMPQ,Health Centre,8
5003,171,26,Health_ZCIJPI,Dispensary,6
5004,137,20,Health_DVZTYN,Dispensary,10
5005,212,31,Health_LFBTUA,Sub-county Hospital,10
5006,284,46,Health_ZVKAGC,Clinic,9
5007,244,37,Health_HFELTY,County Hospital,7
5008,187,29,Health_BGXSIJ,County Hospital,8
5009,225,33,Health_OESAIP,Sub-county Hospital,6
5010,106,16,Health_SACZHF,Clinic,10
5011,182,28,Health_KMJRTD,Dispensary,7
5012,250,38,Health_VSMKYD,Dispensary,9
5013,168,26,Health_GHDDDT,Clinic,18
5014,103,16,Health_KYLJWW,Dispensary,9
5015,115,18,Health_QITQJX,Dispensary,7
5016,132,19,Health_DQTQAK,Clinic,2
5017,40,7,Health_UBJWVH,County Hospital,8
5018,152,23,Health_SBLGDS,Sub-county Hospital,9
5019,137,20,Health_RCTMMF,County Hospital,11
5020,250,38,Health_RCWNKR,County Hospital,3
5021,87,13,Health_LJSETK,Health Centre,9
5022,190,30,Health_ZCFJEX,Clinic,9
5023,149,23,Health_TTGHRN,Sub-county Hospital,11
5024,245,37,Health_QTWMVX,Sub-county Hospital,7
5025,242,36,Health_CATQPF,Dispensary,9
5026,156,24,Health_PQICCK,Health Centre,13
5027,250,38,Health_JWUPYH,Dispensary,16
5028,69,11,Health_UKVXXB,Clinic,14
5029,229,34,Health_VGNTLI,County Hospital,10
5030,89,14,Health_SEBWUJ,Clinic,18
5031,172,26,Health_ZDSKNB,Clinic,8
5032,228,33,Health_UYXSHE,Dispensary,11
5033,127,18,Health_LMFPKF,Dispensary,8
5034,206,30,Health_EIMGJC,Clinic,7
5035,69,11,Health_LRYSZP,County Hospital,12
5036,36,7,Health_DRFRNE,Clinic,4
5037,154,24,Health_ABNFQG,County Hospital,10
5038,210,31,Health_HYGTVR,Dispensary,13
5039,253,39,Health_OZTAKS,Dispensary,9
5040,12,3,Health_UNZGRR,Dispensary,11
5041,148,23,Health_CWKHKC,Sub-county Hospital,12
5042,134,20,Health_BYTRLP,Health Centre,14
5043,161,25,Health_OOKTZO,Sub-county Hospital,8
5044,115,18,Health_PHGWRJ,County Hospital,13
5045,8,2,Health_XVRLPU,Clinic,6
5046,174,27,Health_MWNIRX,Sub-county Hospital,6
5047,38,7,Health_ESJNAX,County Hospital,8
5048,152,23,Health_FCJMUO,County Hospital,12
5049,143,22,Health_NBBCJF,Dispensary,7
5050,102,16,Health_BKJJCJ,Health Centre,8
5051,107,16,Health_JJHMBG,Dispensary,6
5052,150,23,Health_HSKYHG,Health Centre,10
5053,155,24,Health_QLTFKV,Sub-county Hospital,6
5054,206,30,Health_DIVBRR,Health Centre,11
5055,203,30,Health_WWVRSN,Sub-county Hospital,15
5056,11,2,Health_PRKXXL,Sub-county Hospital,7
5057,157,24,Health_RIQIHR,Clinic,9
5058,224,33,Health_CUVUIA,Clinic,11
5059,227,33,Health_FRGFGJ,Sub-county Hospital,9
5060,84,13,Health_QDDYCN,County Hospital,12
5061,29,5,Health_TABSLW,County Hospital,9
5062,36,7,Health_OOKKPG,Dispensary,12
5063,18,3,Health_LYRNJV,Health Centre,10
5064,156,24,Health_ATFKBV,Sub-county Hospital,15
5065,248,38,Health_NBDSWL,Dispensary,8
5066,162,25,Health_LQZVOD,Dispensary,11
5067,250,38,Health_NXXCLQ,Sub-county Hospital,14
5068,32,6,Health_WLXFOU,Sub-county Hospital,6
5069,142,22,Health_LCPYSS,Dispensary,7
5070,76,13,Health_ZCHTFC,Clinic,15
5071,181,28,Health_OIGNQC,Dispensary,9
5072,230,34,Health_IWBIHU,Health Centre,5
5073,97,15,Health_BOJFCJ,Health Centre,14
5074,259,41,Health_QQITAX,Sub-county Hospital,6
5075,229,34,Health_RERCCY,Clinic,10
5076,254,39,Health_AHFSLV,Clinic,5
5077,274,44,Health_LDAABC,Sub-county Hospital,11
5078,228,33,Health_BXDZJT,Health Centre,10
5079,37,7,Health_SSVTDJ,Dispensary,9
5080,288,47,Health_RYLSCL,Sub-county Hospital,11
5081,99,15,Health_YKOUSQ,Clinic,10
5082,215,31,Health_KUKCAH,County Hospital,20
5083,43,8,Health_MEVRDC,Clinic,9
5084,47,8,Health_NHVYLO,County Hospital,6
5085,164,26,Health_XEOCYV,Clinic,12
5086,154,24,Health_YHEJEU,Dispensary,7
5087,191,30,Health_LLKAOK,County Hospital,9
5088,45,8,Health_LLMAWT,Health Centre,5
5089,154,24,Health_JHNFZV,Dispensary,7
5090,186,29,Health_DFVHEN,County Hospital,11
5091,292,47,Health_LRDGTM,Health Centre,10
5092,4,1,Health_IIXQCH,Dispensary,7
5093,181,28,Health_TISMGR,Clinic,5
5094,261,41,Health_JWEHFE,Dispensary,19
5095,184,28,Health_LBJCFE,Health Centre,3
5096,112,17,Health_IJXGTU,Sub-county Hospital,10
5097,122,18,Health_YCMWEN,Dispensary,11
5098,201,30,Health_AWBMHR,County Hospital,10
5099,262,42,Health_MGWDYV,Dispensary,11
5100,182,28,Health_DQUJZD,County Hospital,7
5101,233,35,Health_JHAUCH,Clinic,8
5102,272,43,Health_LPBEQP,Dispensary,12
5103,240,36,Health_RBJQYJ,County Hospital,8
5104,189,29,Health_IPWFLK,Health Centre,10
5105,291,47,Health_HPNJTM,County Hospital,13
5106,274,44,Health_GYJHJT,Dispensary,8
5107,62,11,Health_HTABWV,Dispensary,12
5108,70,12,Health_ODAERD,Sub-county Hospital,10
5109,54,10,Health_RYRXTO,Sub-county Hospital,12
5110,25,4,Health_XXOVWT,Health Centre,14
5111,167,26,Health_PVGYFU,County Hospital,4
5112,11,2,Health_DGCCXB,Dispensary,9
5113,245,37,Health_QSBTZU,Health Centre,8
5114,272,43,Health_HYQZOP,Sub-county Hospital,6
5115,20,3,Health_QMWOZH,Health Centre,13
5116,235,35,Health_BHDSVF,Sub-county Hospital,12
5117,16,3,Health_YTJQDR,Dispensary,6
5118,260,41,Health_RHCSFO,Health Centre,9
5119,20,3,Health_NFHBTH,County Hospital,13
5120,159,24,Health_VGYYWH,Clinic,11
5121,158,24,Health_QDPHAF,County Hospital,10
5122,95,15,Health_PIWOMZ,Health Centre,9
5123,277,45,Health_FSARBK,Health Centre,10
5124,253,39,Health_BFZHCU,Clinic,8
5125,228,33,Health_AKKNKU,Dispensary,11
5126,25,4,Health_EEUEHT,Dispensary,10
5127,254,39,Health_CSXXJL,Health Centre,5
5128,26,4,Health_MATPCP,County Hospital,7
5129,75,12,Health_BFOGLS,Dispensary,9
5130,16,3,Health_XOANAB,Dispensary,7
5131,242,36,Health_SZWLQB,County Hospital,11
5132,282,46,Health_MIKIJL,Sub-county Hospital,14
5133,147,22,Health_AWYENR,Dispensary,9
5134,183,28,Health_PEOIUA,Health Centre,9
5135,92,14,Health_IVVOHU,Health Centre,12
5136,53,10,Health_PAYWPV,Dispensary,8
5137,267,43,Health_HSJFLN,Dispensary,14
5138,97,15,Health_PQCPAI,Sub-county Hospital,7
5139,89,14,Health_GFVQMG,Health Centre,9
5140,281,45,Health_PGLZYV,County Hospital,12
5141,79,13,Health_TVODZV,Clinic,12
5142,183,28,Health_XUOPMC,Health Centre,6
5143,30,5,Health_CLVSSW,County Hospital,8
5144,276,44,Health_WVPHPS,County Hospital,15
5145,5,1,Health_ICJSTQ,Clinic,16
5146,185,29,Health_XUVWNV,Health Centre,12
5147,274,44,Health_GJUOCU,Health Centre,6
5148,112,17,Health_OUBAGM,Clinic,10
5149,89,14,Health_RHAYEZ,Clinic,8
5150,269,43,Health_MFVRUD,Dispensary,9
5151,183,28,Health_GDUDQP,Health Centre,10
5152,186,29,Health_QSXAVZ,Dispensary,9
5153,230,34,Health_CXBLNZ,Sub-county Hospital,9
5154,157,24,Health_URBZYB,Clinic,7
5155,231,34,Health_JXGWBD,Health Centre,5
5156,174,27,Health_USIXRY,County Hospital,9
5157,43,8,Health_OHYFDF,Clinic,10
5158,211,31,Health_UNCKVD,Dispensary,8
5159,179,27,Health_HZQJKK,County Hospital,10
5160,150,23,Health_SZCDBI,Clinic,6
5161,95,15,Health_FUHZVL,Clinic,11
5162,34,6,Health_XUFDWQ,Dispensary,15
5163,125,18,Health_GAQOKG,Sub-county Hospital,9
5164,25,4,Health_RPAQLT,County Hospital,9
5165,63,11,Health_WAMOAX,Clinic,10
5166,17,3,Health_OJOOFZ,Dispensary,6
5167,247,38,Health_QOJQWL,Health Centre,7
5168,186,29,Health_DWJJMH,Dispensary,14
5169,185,29,Health_DOAORC,Health Centre,5
5170,268,43,Health_JRLEKU,Health Centre,15
5171,58,11,Health_ZXGZHU,Health Centre,11
5172,163,25,Health_ANBBXA,Clinic,8
5173,223,33,Health_RQJBMC,Clinic,13
5174,124,18,Health_CSFTPZ,Dispensary,14
5175,151,23,Health_RVZGTA,County Hospital,7
5176,29,5,Health_HVFGLI,Dispensary,10
5177,25,4,Health_OJOSES,Sub-county Hospital,10
5178,259,41,Health_QOCKXF,Dispensary,11
5179,84,13,Health_YJCLJM,Dispensary,10
5180,68,11,Health_WYXKRR,Sub-county Hospital,16
5181,269,43,Health_MQKECD,Dispensary,6
5182,34,6,Health_BHYZFJ,Clinic,12
5183,262,42,Health_LEBSOB,Sub-county Hospital,14
5184,149,23,Health_XJYFRG,Sub-county Hospital,8
5185,197,30,Health_MURERM,County Hospital,11
5186,164,26,Health_TVGOED,County Hospital,12
5187,108,17,Health_BEASLY,Dispensary,16
5188,141,22,Health_UZUVCC,County Hospital,8
5189,68,11,Health_HBPHNR,Clinic,9
5190,133,19,Health_STFLWP,Sub-county Hospital,7
5191,232,34,Health_OJXJDV,Dispensary,7
5192,231,34,Health_WKKOSU,Dispensary,9
5193,175,27,Health_LUNASR,Sub-county Hospital,11
5194,180,28,Health_BPVSJQ,Health Centre,10
5195,149,23,Health_MUFHBL,Dispensary,8
5196,81,13,Health_IOWOJX,Sub-county Hospital,7
5197,125,18,Health_JHYQTN,Sub-county Hospital,9
5198,118,18,Health_BJKARP,Sub-county Hospital,15
5199,230,34,Health_XHSUEL,Dispensary,10
5200,102,16,Health_YGQUXT,Dispensary,10
5201,106,16,Health_WHEVEE,Sub-county Hospital,8
5202,62,11,Health_ZCRCNX,Clinic,12
5203,261,41,Health_YQBDZS,Clinic,11
5204,30,5,Health_ZXNWGC,Health Centre,5
5205,133,19,Health_RTBYSS,Health Centre,8
5206,42,8,Health_QJCMOQ,County Hospital,10
5207,23,4,Health_XVRWKD,Health Centre,20
5208,157,24,Health_YMHABO,Sub-county Hospital,8
5209,97,15,Health_XTHZXZ,Sub-county Hospital,7
5210,113,17,Health_RTVYIQ,Dispensary,10
5211,124,18,Health_HAVMJW,County Hospital,5
5212,246,38,Health_LQITJX,Sub-county Hospital,4
5213,59,11,Health_JWNGDY,Dispensary,14
5214,113,17,Health_QLRCZW,County Hospital,9
5215,111,17,Health_WQXSNC,County Hospital,7
5216,37,7,Health_ZNTKKR,Health Centre,12
5217,265,42,Health_BJTGVN,Dispensary,5
5218,172,26,Health_KABDIS,Sub-county Hospital,8
5219,107,16,Health_JVAZJR,Health Centre,6
5220,168,26,Health_ZHHODI,Sub-county Hospital,15
5221,11,2,Health_QSEHNG,Health Centre,13
5222,71,12,Health_SBUENC,Clinic,6
5223,134,20,Health_XPOTCW,Health Centre,10
5224,117,18,Health_TBFNXD,Clinic,12
5225,38,7,Health_TLEXYA,Clinic,5
5226,270,43,Health_DAYWPI,County Hospital,9
5227,41,8,Health_ZGEZNA,Sub-county Hospital,12
5228,217,31,Health_YOFMRQ,Sub-county Hospital,8
5229,41,8,Health_IJUZVF,Clinic,21
5230,129,18,Health_VNAUQY,Dispensary,14
5231,166,26,Health_AKLPTV,Clinic,10
5232,112,17,Health_DXGCRT,County Hospital,5
5233,270,43,Health_COEAUR,Sub-county Hospital,10
5234,232,34,Health_NIVEKF,Dispensary,9
5235,204,30,Health_CFJMIS,Dispensary,8
5236,250,38,Health_SGCGIG,Clinic,13
5237,252,39,Health_XVCFGX,County Hospital,8
5238,172,26,Health_KTUHHX,Health Centre,9
5239,102,16,Health_BQNITQ,Clinic,8
5240,256,40,Health_VBVZUK,Dispensary,12
5241,291,47,Health_HCDBUL,Clinic,11
5242,183,28,Health_MXNKIO,County Hospital,8
5243,212,31,Health_NJXKPV,Health Centre,8
5244,260,41,Health_VJYBSG,Clinic,9
5245,244,37,Health_CKMNJV,Health Centre,7
5246,270,43,Health_DJQPBJ,County Hospital,4
5247,72,12,Health_GMJMWK,Health Centre,8
5248,106,16,Health_UUOOAV,Health Centre,6
5249,155,24,Health_SWPKZR,Dispensary,12
5250,14,3,Health_QZXFYQ,Sub-county Hospital,14
5251,265,42,Health_QIDGTF,Sub-county Hospital,8
5252,152,23,Health_MLJHND,Health Centre,8
5253,189,29,Health_UCDPUQ,Dispensary,13
5254,43,8,Health_XHPHUK,County Hospital,14
5255,208,31,Health_YOVZNZ,Sub-county Hospital,8
5256,269,43,Health_DWMDSD,County Hospital,14
5257,233,35,Health_PWKVHX,Health Centre,6
5258,45,8,Health_AZRSWS,Clinic,9
5259,233,35,Health_AFMCZJ,County Hospital,7
5260,114,17,Health_IWIGFS,Sub-county Hospital,11
5261,51,9,Health_NRAKAD,Clinic,13
5262,174,27,Health_BMKNWV,Dispensary,8
5263,2,1,Health_TEDERJ,Sub-county Hospital,7
5264,63,11,Health_VKQINK,Clinic,11
5265,213,31,Health_LIZPHL,Clinic,9
5266,68,11,Health_KZLDME,Health Centre,9
5267,20,3,Health_GMQXRF,Sub-county Hospital,11
5268,66,11,Health_LCRTVA,Health Centre,12
5269,23,4,Health_WTJTFV,Sub-county Hospital,11
5270,219,32,Health_HBWCBT,County Hospital,15
5271,192,30,Health_LESYJX,Health Centre,6
5272,74,12,Health_LCANXR,Sub-county Hospital,7
5273,165,26,Health_FQNHNT,Health Centre,11
5274,47,8,Health_YCYZVW,Health Centre,5
5275,177,27,Health_UWRMWL,Health Centre,15
5276,182,28,Health_YQXDFW,County Hospital,16
5277,95,15,Health_TTVVPJ,County Hospital,6
5278,158,24,Health_TOZAPZ,Sub-county Hospital,14
5279,174,27,Health_SMLVYU,Health Centre,12
5280,84,13,Health_XHEVXP,Clinic,13
5281,13,3,Health_FEEQNS,Dispensary,7
5282,44,8,Health_GHFULQ,County Hospital,8
5283,81,13,Health_PZDWRV,Sub-county Hospital,8
5284,156,24,Health_PUHZIZ,Health Centre,8
5285,1,1,Health_YTGDUO,Clinic,6
5286,290,47,Health_ZIQQWX,Health Centre,8
5287,179,27,Health_VRIKBW,Clinic,9
5288,96,15,Health_PDJREN,Health Centre,15
5289,272,43,Health_DEMXMY,Sub-county Hospital,13
5290,45,8,Health_XEHHVT,Sub-county Hospital,9
5291,244,37,Health_DPBGRF,Sub-county Hospital,8
5292,149,23,Health_IYJYLD,County Hospital,10
5293,105,16,Health_XNYOOV,Sub-county Hospital,12
5294,274,44,Health_KATKEZ,County Hospital,8
5295,45,8,Health_KXSSAG,Dispensary,9
5296,266,42,Health_ECNFTH,Dispensary,6
5297,210,31,Health_XBMDXC,Sub-county Hospital,11
5298,40,7,Health_HGKJTE,Sub-county Hospital,12
5299,100,16,Health_AHNJAN,Health Centre,9
5300,22,4,Health_KUYDIP,Clinic,10
5301,192,30,Health_OOKVIR,Clinic,16
5302,158,24,Health_GTYBPD,Dispensary,12
5303,99,15,Health_SXGMGJ,Sub-county Hospital,15
5304,39,7,Health_XFZKSM,Dispensary,12
5305,30,5,Health_NCDZEU,Health Centre,12
5306,169,26,Health_QLEVCH,Dispensary,8
5307,107,16,Health_ULCJYA,Clinic,11
5308,25,4,Health_UUEPNB,Health Centre,8
5309,117,18,Health_PZTNPT,Sub-county Hospital,5
5310,288,47,Health_IHJBYD,Clinic,5
5311,279,45,Health_WWPRLX,Health Centre,7
5312,20,3,Health_ZBFKRQ,Health Centre,9
5313,34,6,Health_GVYJBL,Health Centre,11
5314,170,26,Health_RXFGZK,County Hospital,9
5315,227,33,Health_SHJWAQ,County Hospital,6
5316,93,14,Health_HNIISQ,Sub-county Hospital,5
5317,38,7,Health_IMDMEM,County Hospital,8
5318,134,20,Health_NBGPTW,Clinic,13
5319,41,8,Health_HMRGJJ,Sub-county Hospital,5
5320,138,20,Health_CBLZIA,Dispensary,12
5321,48,8,Health_LFPZJZ,Dispensary,8
5322,67,11,Health_JUJKST,Clinic,3
5323,42,8,Health_SMBRHU,Clinic,9
5324,282,46,Health_KDVOQN,Clinic,7
5325,240,36,Health_QXEHOI,Dispensary,7
5326,132,19,Health_EOBOPR,Clinic,6
5327,216,31,Health_DJKOWZ,Sub-county Hospital,6
5328,27,5,Health_YKHVMC,Health Centre,6
5329,120,18,Health_IEABVH,Health Centre,5
5330,96,15,Health_YCOFRB,Dispensary,16
5331,190,30,Health_YMVNCD,County Hospital,7
5332,113,17,Health_THJJPO,Sub-county Hospital,16
5333,109,17,Health_HLMROZ,Sub-county Hospital,8
5334,3,1,Health_ZPFXWA,Health Centre,11
5335,107,16,Health_LWSQMP,Sub-county Hospital,8
5336,159,24,Health_VAEEXG,Clinic,11
5337,16,3,Health_OLTMJF,Dispensary,6
5338,119,18,Health_JKYNNV,County Hospital,15
5339,261,41,Health_FCJRDQ,County Hospital,12
5340,141,22,Health_CCUSXX,Clinic,7
5341,261,41,Health_HOLEUI,Dispensary,12
5342,73,12,Health_DIEHCC,Health Centre,19
5343,68,11,Health_HYDAWW,Clinic,6
5344,60,11,Health_QWLAEQ,Health Centre,8
5345,108,17,Health_SPRSSN,County Hospital,9
5346,31,6,Health_CVXMTK,Clinic,9
5347,68,11,Health_BLTRTV,Dispensary,8
5348,179,27,Health_CYYWES,County Hospital,8
5349,23,4,Health_TKFGGS,Dispensary,12
5350,253,39,Health_QLZKTJ,Health Centre,7
5351,52,10,Health_NBRIJX,Dispensary,8
5352,20,3,Health_ANONAJ,County Hospital,7
5353,183,28,Health_XNVCCY,Clinic,5
5354,133,19,Health_ZGQWRI,Dispensary,9
5355,224,33,Health_NTQEBL,County Hospital,6
5356,275,44,Health_DMVWXU,Dispensary,13
5357,44,8,Health_YWIFQV,County Hospital,8
5358,51,9,Health_UWTZBC,Sub-county Hospital,11
5359,15,3,Health_EAOIKO,County Hospital,7
5360,19,3,Health_VZSOOT,Clinic,8
5361,274,44,Health_UPCVCZ,Dispensary,4
5362,125,18,Health_GILVDR,Clinic,11
5363,231,34,Health_AVZEDD,Sub-county Hospital,13
5364,7,2,Health_ASAQMT,Sub-county Hospital,14
5365,247,38,Health_QAHHWC,Health Centre,11
5366,289,47,Health_HMXKJJ,Clinic,13
5367,291,47,Health_XPPCBJ,Dispensary,6
5368,289,47,Health_HSDXTI,Dispensary,11
5369,44,8,Health_FFDZZT,Dispensary,14
5370,30,5,Health_JXASNQ,Dispensary,5
5371,154,24,Health_GTTMZF,Dispensary,10
5372,74,12,Health_LVJRKV,Clinic,7
5373,143,22,Health_ODJNDS,Clinic,9
5374,252,39,Health_NARVNW,Sub-county Hospital,11
5375,96,15,Health_NZAYOL,County Hospital,11
5376,231,34,Health_LIUYNL,County Hospital,8
5377,59,11,Health_LOBJYG,Clinic,5
5378,253,39,Health_HYZOEA,Sub-county Hospital,11
5379,187,29,Health_EDVGZB,Dispensary,12
5380,17,3,Health_WPWQOL,County Hospital,13
5381,4,1,Health_UPLLXL,Sub-county Hospital,6
5382,46,8,Health_EPEUJB,Dispensary,10
5383,210,31,Health_FHBYNU,Clinic,8
5384,194,30,Health_ATLOWC,Clinic,8
5385,85,13,Health_BJMSLX,Clinic,17
5386,264,42,Health_GTIMCH,Clinic,11
5387,64,11,Health_UQWTXR,Dispensary,8
5388,257,40,Health_GEBSLR,Clinic,10
5389,104,16,Health_YSOEKY,Dispensary,11
5390,66,11,Health_YKXHLV,Sub-county Hospital,9
5391,119,18,Health_QXEKVG,Health Centre,17
5392,257,40,Health_HUZNML,Health Centre,12
5393,185,29,Health_LWQMPX,County Hospital,8
5394,169,26,Health_GWEUIR,Dispensary,12
5395,225,33,Health_XADHVL,Dispensary,6
5396,234,35,Health_ADFEFD,Clinic,11
5397,223,33,Health_UURZXL,County Hospital,5
5398,141,22,Health_KUEMKG,Dispensary,9
5399,233,35,Health_NMNOYU,Sub-county Hospital,13
5400,62,11,Health_LXGZYL,Sub-county Hospital,8
5401,166,26,Health_JEOFCG,Health Centre,9
5402,30,5,Health_UKUNXV,Dispensary,7
5403,13,3,Health_WMRFBE,Clinic,10
5404,225,33,Health_FMJAOT,Sub-county Hospital,10
5405,120,18,Health_ETNYFX,Sub-county Hospital,13
5406,232,34,Health_OJCHJO,County Hospital,10
5407,252,39,Health_LZUZXK,Health Centre,6
5408,175,27,Health_YAQFSG,Clinic,8
5409,173,27,Health_NRVFEP,County Hospital,15
5410,228,33,Health_PFWXGN,Clinic,6
5411,169,26,Health_VYXDZK,County Hospital,5
5412,180,28,Health_ULNZMA,County Hospital,6
5413,226,33,Health_NOFQPL,Health Centre,11
5414,277,45,Health_WEGWAK,Clinic,9
5415,92,14,Health_UIFQAS,Dispensary,11
5416,135,20,Health_XXYJOI,Health Centre,12
5417,15,3,Health_JLGIRU,Clinic,11
5418,67,11,Health_SJZNJC,Clinic,15
5419,273,44,Health_GJBMFG,Sub-county Hospital,5
5420,111,17,Health_FYNXVS,County Hospital,13
5421,196,30,Health_XKEJDI,Sub-county Hospital,8
5422,139,21,Health_NQGQAW,County Hospital,11
5423,109,17,Health_EREYDK,Clinic,10
5424,15,3,Health_MFIXOC,Sub-county Hospital,7
5425,80,13,Health_BCRZHE,County Hospital,13
5426,140,21,Health_OOGVAB,Clinic,13
5427,196,30,Health_LOGOAR,Dispensary,9
5428,59,11,Health_FOHFGJ,Sub-county Hospital,12
5429,219,32,Health_RVPYMW,Sub-county Hospital,15
5430,75,12,Health_BFYMQB,Dispensary,16
5431,162,25,Health_HDNUIJ,Clinic,9
5432,35,7,Health_OIVOAU,County Hospital,7
5433,116,18,Health_KVMPQB,County Hospital,11
5434,250,38,Health_RLPNXS,Dispensary,8
5435,250,38,Health_SGIDVZ,Dispensary,11
5436,30,5,Health_EJYMOZ,Sub-county Hospital,12
5437,66,11,Health_VSSDNU,Dispensary,6
5438,206,30,Health_OIQDNP,Clinic,6
5439,98,15,Health_TLFNCL,Health Centre,17
5440,180,28,Health_CSJVFO,Dispensary,9
5441,261,41,Health_WWOGEQ,Health Centre,9
5442,29,5,Health_KXKKGF,Dispensary,10
5443,250,38,Health_QZDOLO,Health Centre,9
5444,281,45,Health_WPGDVI,Health Centre,12
5445,59,11,Health_BJMLBI,County Hospital,13
5446,4,1,Health_LQBNXN,Clinic,4
5447,217,31,Health_QZDHHZ,Clinic,9
5448,276,44,Health_OIBWGA,Clinic,9
5449,83,13,Health_AGIYYB,Sub-county Hospital,9
5450,241,36,Health_BBVDQY,Clinic,7
5451,223,33,Health_PTODYD,Clinic,14
5452,200,30,Health_POCMAJ,Clinic,16
5453,163,25,Health_FNNGMU,Health Centre,12
5454,172,26,Health_BRVFAD,Sub-county Hospital,15
5455,126,18,Health_MRJXHQ,Clinic,7
5456,235,35,Health_BNYTTB,Clinic,7
5457,237,35,Health_NAXSRB,Clinic,8
5458,159,24,Health_JFDLJS,Dispensary,10
5459,132,19,Health_IMGDPN,Health Centre,11
5460,129,18,Health_OZUZDB,Health Centre,9
5461,161,25,Health_OIVWIC,Clinic,14
5462,215,31,Health_ADKZZJ,County Hospital,8
5463,60,11,Health_AFBVRT,Clinic,7
5464,124,18,Health_IQVAXN,Sub-county Hospital,3
5465,55,10,Health_IGGLXM,Dispensary,8
5466,18,3,Health_SMUDGJ,Dispensary,8
5467,121,18,Health_RLDVKE,Health Centre,14
5468,163,25,Health_FLSKVD,Dispensary,9
5469,5,1,Health_EIXXRH,County Hospital,15
5470,131,19,Health_FXANHP,Health Centre,11
5471,1,1,Health_GTDSAR,Sub-county Hospital,10
5472,111,17,Health_DIJXOY,Clinic,18
5473,82,13,Health_NPIWCC,Health Centre,14
5474,155,24,Health_QAWUDD,Sub-county Hospital,8
5475,175,27,Health_ZXIGTY,Clinic,13
5476,66,11,Health_QZXUWD,Clinic,7
5477,212,31,Health_JMNPQJ,Clinic,11
5478,65,11,Health_JLSQJF,Clinic,7
5479,202,30,Health_ADECOJ,Dispensary,12
5480,261,41,Health_MCYCFI,Clinic,11
5481,76,13,Health_BUKEYX,Sub-county Hospital,11
5482,120,18,Health_STOQEH,Clinic,9
5483,29,5,Health_JUXMOD,County Hospital,9
5484,223,33,Health_UMQMAN,Sub-county Hospital,6
5485,121,18,Health_HNVVIK,Sub-county Hospital,9
5486,163,25,Health_WUJXNN,Clinic,16
5487,39,7,Health_EOTBFD,Dispensary,14
5488,194,30,Health_EPPEKK,Clinic,13
5489,111,17,Health_LBTTEK,Health Centre,9
5490,240,36,Health_KLWUFD,Dispensary,9
5491,73,12,Health_UINDLJ,County Hospital,14
5492,252,39,Health_YKMSTH,County Hospital,7
5493,70,12,Health_TVKNCS,Clinic,11
5494,103,16,Health_NNKSTJ,Health Centre,8
5495,239,36,Health_VPIYSG,County Hospital,9
5496,167,26,Health_GEPMLI,County Hospital,14
5497,58,11,Health_NQPUHB,Health Centre,9
